True,Country,Variable,Year,Unit,Value
1311,Slovak Republic,Real GDP per capita,2004,US Dollar,18534.35
1312,Slovak Republic,Real GDP per capita,2005,US Dollar,19787.27
1313,Slovak Republic,Real GDP per capita,2006,US Dollar,21461.54
1314,Slovak Republic,Real GDP per capita,2007,US Dollar,23780.24
1315,Slovak Republic,Real GDP per capita,2008,US Dollar,25116.55
1316,Slovak Republic,Real GDP per capita,2009,US Dollar,23746.4
1317,Slovak Republic,Real GDP per capita,2010,US Dollar,24927.13
1318,Slovak Republic,Real GDP per capita,2011,US Dollar,25603.54
1319,Slovak Republic,Real GDP per capita,2012,US Dollar,25993.13
1320,Slovak Republic,Real GDP per capita,2013,US Dollar,26341.4
1321,Slovak Republic,Real GDP per capita,2014,US Dollar,27027.46
1322,Slovak Republic,Real GDP per capita,2015,US Dollar,28034.62
1323,Slovak Republic,Real GDP per capita,2016,US Dollar,28940.62
1324,Slovak Republic,Real GDP per capita,2017,US Dollar,29905.72
1360,Spain,Real GDP per capita,1990,US Dollar,23093.95
1361,Spain,Real GDP per capita,1995,US Dollar,24522.43
1362,Spain,Real GDP per capita,2000,US Dollar,29215.61
1363,Spain,Real GDP per capita,2001,US Dollar,30026.04
1364,Spain,Real GDP per capita,2002,US Dollar,30454.14
1365,Spain,Real GDP per capita,2003,US Dollar,30932.83
1366,Spain,Real GDP per capita,2004,US Dollar,31398.38
1367,Spain,Real GDP per capita,2005,US Dollar,32056.41
1368,Spain,Real GDP per capita,2006,US Dollar,32884.59
1369,Spain,Real GDP per capita,2007,US Dollar,33621.61
1370,Spain,Real GDP per capita,2008,US Dollar,33551.01
1371,Spain,Real GDP per capita,2009,US Dollar,32019.06
1372,Spain,Real GDP per capita,2010,US Dollar,31809.64
1373,Spain,Real GDP per capita,2011,US Dollar,31411.04
1374,Spain,Real GDP per capita,2012,US Dollar,30525.06
1375,Spain,Real GDP per capita,2013,US Dollar,30107.1
1376,Spain,Real GDP per capita,2014,US Dollar,30637.87
1377,Spain,Real GDP per capita,2015,US Dollar,31774.24
1378,Spain,Real GDP per capita,2016,US Dollar,32850.15
1379,Spain,Real GDP per capita,2017,US Dollar,33847.71
1417,Sweden,Real GDP per capita,1990,US Dollar,29956.75
1418,Sweden,Real GDP per capita,1995,US Dollar,30093.23
1419,Sweden,Real GDP per capita,2000,US Dollar,35688.3
1420,Sweden,Real GDP per capita,2001,US Dollar,36180.46
1421,Sweden,Real GDP per capita,2002,US Dollar,36835.88
1422,Sweden,Real GDP per capita,2003,US Dollar,37585.22
1423,Sweden,Real GDP per capita,2004,US Dollar,39038.07
1424,Sweden,Real GDP per capita,2005,US Dollar,39925.21
1425,Sweden,Real GDP per capita,2006,US Dollar,41532.1
1426,Sweden,Real GDP per capita,2007,US Dollar,42632.33
1427,Sweden,Real GDP per capita,2008,US Dollar,42056.82
1428,Sweden,Real GDP per capita,2009,US Dollar,39548.41
1429,Sweden,Real GDP per capita,2010,US Dollar,41574.59
1430,Sweden,Real GDP per capita,2011,US Dollar,42340.86
1431,Sweden,Real GDP per capita,2012,US Dollar,41887.68
1432,Sweden,Real GDP per capita,2013,US Dollar,42079.72
1433,Sweden,Real GDP per capita,2014,US Dollar,42845.3
1434,Sweden,Real GDP per capita,2015,US Dollar,44442.46
1435,Sweden,Real GDP per capita,2016,US Dollar,45535.18
1436,Sweden,Real GDP per capita,2017,US Dollar,46285.53
1474,Switzerland,Real GDP per capita,1990,US Dollar,46091.54
1475,Switzerland,Real GDP per capita,1995,US Dollar,44121.42
1476,Switzerland,Real GDP per capita,2000,US Dollar,48393.86
1477,Switzerland,Real GDP per capita,2001,US Dollar,48787.79
1478,Switzerland,Real GDP per capita,2002,US Dollar,48589.0
1479,Switzerland,Real GDP per capita,2003,US Dollar,48288.39
1480,Switzerland,Real GDP per capita,2004,US Dollar,49255.08
1481,Switzerland,Real GDP per capita,2005,US Dollar,50357.29
1482,Switzerland,Real GDP per capita,2006,US Dollar,51868.2
1483,Switzerland,Real GDP per capita,2007,US Dollar,53437.03
1484,Switzerland,Real GDP per capita,2008,US Dollar,53976.21
1485,Switzerland,Real GDP per capita,2009,US Dollar,52155.74
1486,Switzerland,Real GDP per capita,2010,US Dollar,53071.49
1487,Switzerland,Real GDP per capita,2011,US Dollar,53299.9
1488,Switzerland,Real GDP per capita,2012,US Dollar,53157.44
1489,Switzerland,Real GDP per capita,2013,US Dollar,53469.52
1490,Switzerland,Real GDP per capita,2014,US Dollar,54133.74
1491,Switzerland,Real GDP per capita,2015,US Dollar,54203.92
1492,Switzerland,Real GDP per capita,2016,US Dollar,54413.6
1493,Switzerland,Real GDP per capita,2017,US Dollar,54500.5
1531,Turkey,Real GDP per capita,1990,US Dollar,11031.94
1532,Turkey,Real GDP per capita,1995,US Dollar,11912.27
1533,Turkey,Real GDP per capita,2000,US Dollar,13463.46
1534,Turkey,Real GDP per capita,2001,US Dollar,12473.09
1535,Turkey,Real GDP per capita,2002,US Dollar,13081.23
1536,Turkey,Real GDP per capita,2003,US Dollar,13617.78
1537,Turkey,Real GDP per capita,2004,US Dollar,14725.67
1538,Turkey,Real GDP per capita,2005,US Dollar,15840.71
1539,Turkey,Real GDP per capita,2006,US Dollar,16754.75
1540,Turkey,Real GDP per capita,2007,US Dollar,17386.74
1541,Turkey,Real GDP per capita,2008,US Dollar,17323.93
1542,Turkey,Real GDP per capita,2009,US Dollar,16300.85
1543,Turkey,Real GDP per capita,2010,US Dollar,17442.86
1544,Turkey,Real GDP per capita,2011,US Dollar,19095.56
1545,Turkey,Real GDP per capita,2012,US Dollar,19698.84
1546,Turkey,Real GDP per capita,2013,US Dollar,21028.21
1547,Turkey,Real GDP per capita,2014,US Dollar,21757.74
1548,Turkey,Real GDP per capita,2015,US Dollar,22715.97
1549,Turkey,Real GDP per capita,2016,US Dollar,23073.39
1550,Turkey,Real GDP per capita,2017,US Dollar,24406.77
1588,United Kingdom,Real GDP per capita,1990,US Dollar,26494.98
1589,United Kingdom,Real GDP per capita,1995,US Dollar,28314.55
1590,United Kingdom,Real GDP per capita,2000,US Dollar,32784.03
1591,United Kingdom,Real GDP per capita,2001,US Dollar,33505.28
1592,United Kingdom,Real GDP per capita,2002,US Dollar,34213.34
1593,United Kingdom,Real GDP per capita,2003,US Dollar,35214.03
1594,United Kingdom,Real GDP per capita,2004,US Dollar,35863.71
1595,United Kingdom,Real GDP per capita,2005,US Dollar,36727.16
1596,United Kingdom,Real GDP per capita,2006,US Dollar,37309.8
1597,United Kingdom,Real GDP per capita,2007,US Dollar,37808.61
1598,United Kingdom,Real GDP per capita,2008,US Dollar,37228.92
1599,United Kingdom,Real GDP per capita,2009,US Dollar,35302.27
1600,United Kingdom,Real GDP per capita,2010,US Dollar,35569.17
1601,United Kingdom,Real GDP per capita,2011,US Dollar,35800.26
1602,United Kingdom,Real GDP per capita,2012,US Dollar,36082.66
1603,United Kingdom,Real GDP per capita,2013,US Dollar,36600.6
1604,United Kingdom,Real GDP per capita,2014,US Dollar,37501.17
1605,United Kingdom,Real GDP per capita,2015,US Dollar,38157.09
1606,United Kingdom,Real GDP per capita,2016,US Dollar,38664.27
1607,United Kingdom,Real GDP per capita,2017,US Dollar,39121.55
1645,United States,Real GDP per capita,1990,US Dollar,35894.41
1646,United States,Real GDP per capita,1995,US Dollar,38767.86
1647,United States,Real GDP per capita,2000,US Dollar,45084.52
1648,United States,Real GDP per capita,2001,US Dollar,45065.92
1649,United States,Real GDP per capita,2002,US Dollar,45447.35
1650,United States,Real GDP per capita,2003,US Dollar,46316.86
1651,United States,Real GDP per capita,2004,US Dollar,47657.57
1652,United States,Real GDP per capita,2005,US Dollar,48819.57
1653,United States,Real GDP per capita,2006,US Dollar,49667.38
1654,United States,Real GDP per capita,2007,US Dollar,50085.29
1655,United States,Real GDP per capita,2008,US Dollar,49481.79
1656,United States,Real GDP per capita,2009,US Dollar,47683.66
1657,United States,Real GDP per capita,2010,US Dollar,48484.66
1658,United States,Real GDP per capita,2011,US Dollar,48879.45
1659,United States,Real GDP per capita,2012,US Dollar,49602.31
1660,United States,Real GDP per capita,2013,US Dollar,50082.46
1661,United States,Real GDP per capita,2014,US Dollar,51016.38
1662,United States,Real GDP per capita,2015,US Dollar,52113.7
1663,United States,Real GDP per capita,2016,US Dollar,52518.31
1664,United States,Real GDP per capita,2017,US Dollar,53334.81
1702,Brazil,Real GDP per capita,1990,US Dollar,10834.08
1703,Brazil,Real GDP per capita,1995,US Dollar,10729.67
1704,Brazil,Real GDP per capita,2000,US Dollar,11176.41
1705,Brazil,Real GDP per capita,2001,US Dollar,11162.17
1706,Brazil,Real GDP per capita,2002,US Dollar,11352.25
1707,Brazil,Real GDP per capita,2003,US Dollar,11344.35
1708,Brazil,Real GDP per capita,2004,US Dollar,11840.02
1709,Brazil,Real GDP per capita,2005,US Dollar,12070.51
1710,Brazil,Real GDP per capita,2006,US Dollar,12414.22
1711,Brazil,Real GDP per capita,2007,US Dollar,13021.06
1712,Brazil,Real GDP per capita,2008,US Dollar,13536.11
1713,Brazil,Real GDP per capita,2009,US Dollar,13371.55
1714,Brazil,Real GDP per capita,2010,US Dollar,14244.98
1715,Brazil,Real GDP per capita,2011,US Dollar,14661.89
1716,Brazil,Real GDP per capita,2012,US Dollar,14804.9
1717,Brazil,Real GDP per capita,2013,US Dollar,15111.16
1718,Brazil,Real GDP per capita,2014,US Dollar,15053.16
1719,Brazil,Real GDP per capita,2015,US Dollar,14362.31
1720,Brazil,Real GDP per capita,2016,US Dollar,13732.15
1721,Brazil,Real GDP per capita,2017,US Dollar,13725.29
1759,Chile,Real GDP per capita,1990,US Dollar,8093.925
1760,Chile,Real GDP per capita,1995,US Dollar,11370.54
1761,Chile,Real GDP per capita,2000,US Dollar,13449.0
1762,Chile,Real GDP per capita,2001,US Dollar,13729.32
1763,Chile,Real GDP per capita,2002,US Dollar,13994.01
1764,Chile,Real GDP per capita,2003,US Dollar,14404.33
1765,Chile,Real GDP per capita,2004,US Dollar,15274.37
1766,Chile,Real GDP per capita,2005,US Dollar,15978.22
1767,Chile,Real GDP per capita,2006,US Dollar,16807.79
1768,Chile,Real GDP per capita,2007,US Dollar,17448.49
1769,Chile,Real GDP per capita,2008,US Dollar,17879.75
1770,Chile,Real GDP per capita,2009,US Dollar,17424.9
1771,Chile,Real GDP per capita,2010,US Dollar,18265.34
1772,Chile,Real GDP per capita,2011,US Dollar,19200.73
1773,Chile,Real GDP per capita,2012,US Dollar,20039.25
1774,Chile,Real GDP per capita,2013,US Dollar,20666.89
1775,Chile,Real GDP per capita,2014,US Dollar,20851.93
1776,Chile,Real GDP per capita,2015,US Dollar,21153.82
1777,Chile,Real GDP per capita,2016,US Dollar,21245.69
1778,Chile,Real GDP per capita,2017,US Dollar,21389.09
1816,China (People's Republic of),Real GDP per capita,1990,US Dollar,1448.246
1817,China (People's Republic of),Real GDP per capita,1995,US Dollar,2441.125
1818,China (People's Republic of),Real GDP per capita,2000,US Dollar,3567.857
1819,China (People's Republic of),Real GDP per capita,2001,US Dollar,3842.094
1820,China (People's Republic of),Real GDP per capita,2002,US Dollar,4168.125
1821,China (People's Republic of),Real GDP per capita,2003,US Dollar,4559.499
1822,China (People's Republic of),Real GDP per capita,2004,US Dollar,4991.347
1823,China (People's Republic of),Real GDP per capita,2005,US Dollar,5528.05
1824,China (People's Republic of),Real GDP per capita,2006,US Dollar,6195.71
1825,China (People's Republic of),Real GDP per capita,2007,US Dollar,7037.222
1826,China (People's Republic of),Real GDP per capita,2008,US Dollar,7672.656
1827,China (People's Republic of),Real GDP per capita,2009,US Dollar,8346.278
1828,China (People's Republic of),Real GDP per capita,2010,US Dollar,9181.776
1829,China (People's Republic of),Real GDP per capita,2011,US Dollar,10000.82
1830,China (People's Republic of),Real GDP per capita,2012,US Dollar,10726.02
1831,China (People's Republic of),Real GDP per capita,2013,US Dollar,11494.71
1832,China (People's Republic of),Real GDP per capita,2014,US Dollar,12268.32
1833,China (People's Republic of),Real GDP per capita,2015,US Dollar,13051.8
1834,China (People's Republic of),Real GDP per capita,2016,US Dollar,13834.13
1835,China (People's Republic of),Real GDP per capita,2017,US Dollar,14678.99
1854,Colombia,Real GDP per capita,1990,US Dollar,7352.915
1855,Colombia,Real GDP per capita,1995,US Dollar,8369.049
1856,Colombia,Real GDP per capita,2000,US Dollar,8140.16
1857,Colombia,Real GDP per capita,2001,US Dollar,8158.625
1858,Colombia,Real GDP per capita,2002,US Dollar,8245.521
1859,Colombia,Real GDP per capita,2003,US Dollar,8450.77
1860,Colombia,Real GDP per capita,2004,US Dollar,8782.273000000001
1861,Colombia,Real GDP per capita,2005,US Dollar,9076.339
1862,Colombia,Real GDP per capita,2006,US Dollar,9562.701
1863,Colombia,Real GDP per capita,2007,US Dollar,10098.45
1864,Colombia,Real GDP per capita,2008,US Dollar,10333.91
1865,Colombia,Real GDP per capita,2009,US Dollar,10385.54
1866,Colombia,Real GDP per capita,2010,US Dollar,10680.0
1867,Colombia,Real GDP per capita,2011,US Dollar,11263.92
1868,Colombia,Real GDP per capita,2012,US Dollar,11600.73
1869,Colombia,Real GDP per capita,2013,US Dollar,12047.56
1870,Colombia,Real GDP per capita,2014,US Dollar,12458.74
1871,Colombia,Real GDP per capita,2015,US Dollar,12722.71
1872,Colombia,Real GDP per capita,2016,US Dollar,12869.31
1873,Colombia,Real GDP per capita,2017,US Dollar,12982.35
1892,Estonia,Real GDP per capita,1990,US Dollar,14290.63
1893,Estonia,Real GDP per capita,1995,US Dollar,10820.35
1894,Estonia,Real GDP per capita,2000,US Dollar,14894.38
1895,Estonia,Real GDP per capita,2001,US Dollar,15921.02
1896,Estonia,Real GDP per capita,2002,US Dollar,16998.33
1897,Estonia,Real GDP per capita,2003,US Dollar,18389.59
1898,Estonia,Real GDP per capita,2004,US Dollar,19681.12
1899,Estonia,Real GDP per capita,2005,US Dollar,21651.69
1900,Estonia,Real GDP per capita,2006,US Dollar,23988.1
1901,Estonia,Real GDP per capita,2007,US Dollar,25947.22
1902,Estonia,Real GDP per capita,2008,US Dollar,24620.89
1903,Estonia,Real GDP per capita,2009,US Dollar,21056.63
1904,Estonia,Real GDP per capita,2010,US Dollar,21592.57
1905,Estonia,Real GDP per capita,2011,US Dollar,23296.91
1906,Estonia,Real GDP per capita,2012,US Dollar,24364.84
1907,Estonia,Real GDP per capita,2013,US Dollar,24900.08
1908,Estonia,Real GDP per capita,2014,US Dollar,25682.08
1909,Estonia,Real GDP per capita,2015,US Dollar,26172.38
1910,Estonia,Real GDP per capita,2016,US Dollar,26770.98
1911,Estonia,Real GDP per capita,2017,US Dollar,28130.71
1947,India,Real GDP per capita,1990,US Dollar,1643.43
1948,India,Real GDP per capita,1995,US Dollar,1860.3270000000002
1949,India,Real GDP per capita,2000,US Dollar,2609.243
1950,India,Real GDP per capita,2001,US Dollar,2665.697
1951,India,Real GDP per capita,2002,US Dollar,2754.143
1952,India,Real GDP per capita,2003,US Dollar,2809.0170000000003
1953,India,Real GDP per capita,2004,US Dollar,2986.032
1954,India,Real GDP per capita,2005,US Dollar,3211.223
1955,India,Real GDP per capita,2006,US Dollar,3454.776
1956,India,Real GDP per capita,2007,US Dollar,3736.866
1957,India,Real GDP per capita,2008,US Dollar,3793.895
1958,India,Real GDP per capita,2009,US Dollar,4137.816
1959,India,Real GDP per capita,2010,US Dollar,4480.302
1960,India,Real GDP per capita,2011,US Dollar,4706.121
1961,India,Real GDP per capita,2012,US Dollar,4894.029
1962,India,Real GDP per capita,2013,US Dollar,5134.004
1963,India,Real GDP per capita,2014,US Dollar,5440.4580000000005
1964,India,Real GDP per capita,2015,US Dollar,5791.651
1965,India,Real GDP per capita,2016,US Dollar,6118.638000000001
1966,India,Real GDP per capita,2017,US Dollar,6440.316999999999
1985,Indonesia,Real GDP per capita,1990,US Dollar,4519.396
1986,Indonesia,Real GDP per capita,1995,US Dollar,5878.58
1987,Indonesia,Real GDP per capita,2000,US Dollar,5676.188
1988,Indonesia,Real GDP per capita,2001,US Dollar,5801.651
1989,Indonesia,Real GDP per capita,2002,US Dollar,5979.031
1990,Indonesia,Real GDP per capita,2003,US Dollar,6178.576999999999
1991,Indonesia,Real GDP per capita,2004,US Dollar,6400.3369999999995
1992,Indonesia,Real GDP per capita,2005,US Dollar,6672.2390000000005
1993,Indonesia,Real GDP per capita,2006,US Dollar,6943.552
1994,Indonesia,Real GDP per capita,2007,US Dollar,7284.26
1995,Indonesia,Real GDP per capita,2008,US Dollar,7618.651
1996,Indonesia,Real GDP per capita,2009,US Dollar,7870.838000000001
1997,Indonesia,Real GDP per capita,2010,US Dollar,8262.899
1998,Indonesia,Real GDP per capita,2011,US Dollar,8659.043
1999,Indonesia,Real GDP per capita,2012,US Dollar,9064.038
2000,Indonesia,Real GDP per capita,2013,US Dollar,9448.205
2001,Indonesia,Real GDP per capita,2014,US Dollar,9800.74
2002,Indonesia,Real GDP per capita,2015,US Dollar,10157.98
2003,Indonesia,Real GDP per capita,2016,US Dollar,10548.58
2004,Indonesia,Real GDP per capita,2017,US Dollar,10962.41
2023,Israel,Real GDP per capita,1990,US Dollar,19955.47
2024,Israel,Real GDP per capita,1995,US Dollar,23306.25
2025,Israel,Real GDP per capita,2000,US Dollar,26751.51
2026,Israel,Real GDP per capita,2001,US Dollar,26270.46
2027,Israel,Real GDP per capita,2002,US Dollar,25764.54
2028,Israel,Real GDP per capita,2003,US Dollar,25600.64
2029,Israel,Real GDP per capita,2004,US Dollar,26386.74
2030,Israel,Real GDP per capita,2005,US Dollar,26911.18
2031,Israel,Real GDP per capita,2006,US Dollar,27809.41
2032,Israel,Real GDP per capita,2007,US Dollar,28814.16
2033,Israel,Real GDP per capita,2008,US Dollar,28935.21
2034,Israel,Real GDP per capita,2009,US Dollar,28668.17
2035,Israel,Real GDP per capita,2010,US Dollar,29595.58
2036,Israel,Real GDP per capita,2011,US Dollar,30551.76
2037,Israel,Real GDP per capita,2012,US Dollar,30694.17
2038,Israel,Real GDP per capita,2013,US Dollar,31485.57
2039,Israel,Real GDP per capita,2014,US Dollar,32087.39
2040,Israel,Real GDP per capita,2015,US Dollar,32427.53
2041,Israel,Real GDP per capita,2016,US Dollar,33188.31
2042,Israel,Real GDP per capita,2017,US Dollar,33759.32
2080,Latvia,Real GDP per capita,1990,US Dollar,11625.8
2081,Latvia,Real GDP per capita,1995,US Dollar,7902.52
2082,Latvia,Real GDP per capita,2000,US Dollar,10686.2
2083,Latvia,Real GDP per capita,2001,US Dollar,11499.6
2084,Latvia,Real GDP per capita,2002,US Dollar,12454.69
2085,Latvia,Real GDP per capita,2003,US Dollar,13661.18
2086,Latvia,Real GDP per capita,2004,US Dollar,14974.74
2087,Latvia,Real GDP per capita,2005,US Dollar,16774.4
2088,Latvia,Real GDP per capita,2006,US Dollar,18994.48
2089,Latvia,Real GDP per capita,2007,US Dollar,21143.74
2090,Latvia,Real GDP per capita,2008,US Dollar,20643.75
2091,Latvia,Real GDP per capita,2009,US Dollar,17889.57
2092,Latvia,Real GDP per capita,2010,US Dollar,17399.21
2093,Latvia,Real GDP per capita,2011,US Dollar,18742.59
2094,Latvia,Real GDP per capita,2012,US Dollar,19745.24
2095,Latvia,Real GDP per capita,2013,US Dollar,20478.63
2096,Latvia,Real GDP per capita,2014,US Dollar,21114.3
2097,Latvia,Real GDP per capita,2015,US Dollar,21997.75
2098,Latvia,Real GDP per capita,2016,US Dollar,22736.18
2099,Latvia,Real GDP per capita,2017,US Dollar,24024.85
2117,Russia,Real GDP per capita,1990,US Dollar,19832.3
2118,Russia,Real GDP per capita,1995,US Dollar,12259.5
2119,Russia,Real GDP per capita,2000,US Dollar,13443.39
2120,Russia,Real GDP per capita,2001,US Dollar,14184.16
2121,Russia,Real GDP per capita,2002,US Dollar,14920.47
2122,Russia,Real GDP per capita,2003,US Dollar,16076.61
2123,Russia,Real GDP per capita,2004,US Dollar,17294.86
2124,Russia,Real GDP per capita,2005,US Dollar,18452.23
2125,Russia,Real GDP per capita,2006,US Dollar,19997.84
2126,Russia,Real GDP per capita,2007,US Dollar,21730.87
2127,Russia,Real GDP per capita,2008,US Dollar,22882.0
2128,Russia,Real GDP per capita,2009,US Dollar,21091.01
2129,Russia,Real GDP per capita,2010,US Dollar,22031.48
2130,Russia,Real GDP per capita,2011,US Dollar,22953.29
2131,Russia,Real GDP per capita,2012,US Dollar,23766.46
2132,Russia,Real GDP per capita,2013,US Dollar,24161.02
2133,Russia,Real GDP per capita,2014,US Dollar,24311.68
2134,Russia,Real GDP per capita,2015,US Dollar,23603.29
2135,Russia,Real GDP per capita,2016,US Dollar,23537.69
2136,Russia,Real GDP per capita,2017,US Dollar,23968.13
2154,Slovenia,Real GDP per capita,1990,US Dollar,18221.77
2155,Slovenia,Real GDP per capita,1995,US Dollar,17830.61
2156,Slovenia,Real GDP per capita,2000,US Dollar,22005.46
2157,Slovenia,Real GDP per capita,2001,US Dollar,22656.19
2158,Slovenia,Real GDP per capita,2002,US Dollar,23526.35
2159,Slovenia,Real GDP per capita,2003,US Dollar,24186.46
2160,Slovenia,Real GDP per capita,2004,US Dollar,25207.77
2161,Slovenia,Real GDP per capita,2005,US Dollar,26153.13
2162,Slovenia,Real GDP per capita,2006,US Dollar,27528.79
2163,Slovenia,Real GDP per capita,2007,US Dollar,29297.21
2164,Slovenia,Real GDP per capita,2008,US Dollar,30099.64
2165,Slovenia,Real GDP per capita,2009,US Dollar,27604.26
2166,Slovenia,Real GDP per capita,2010,US Dollar,27812.79
2167,Slovenia,Real GDP per capita,2011,US Dollar,27880.68
2168,Slovenia,Real GDP per capita,2012,US Dollar,27044.8
2169,Slovenia,Real GDP per capita,2013,US Dollar,26664.49
2170,Slovenia,Real GDP per capita,2014,US Dollar,27396.21
2171,Slovenia,Real GDP per capita,2015,US Dollar,27961.82
2172,Slovenia,Real GDP per capita,2016,US Dollar,28799.49
2173,Slovenia,Real GDP per capita,2017,US Dollar,30208.96
2209,South Africa,Real GDP per capita,1990,US Dollar,9500.238000000001
2210,South Africa,Real GDP per capita,1995,US Dollar,8850.178
2211,South Africa,Real GDP per capita,2000,US Dollar,9346.008
2212,South Africa,Real GDP per capita,2001,US Dollar,9465.729
2213,South Africa,Real GDP per capita,2002,US Dollar,9679.125
2214,South Africa,Real GDP per capita,2003,US Dollar,9834.378
2215,South Africa,Real GDP per capita,2004,US Dollar,10154.7
2216,South Africa,Real GDP per capita,2005,US Dollar,10565.06
2217,South Africa,Real GDP per capita,2006,US Dollar,11034.14
2218,South Africa,Real GDP per capita,2007,US Dollar,11503.84
2219,South Africa,Real GDP per capita,2008,US Dollar,11747.32
2220,South Africa,Real GDP per capita,2009,US Dollar,11439.85
2221,South Africa,Real GDP per capita,2010,US Dollar,11647.33
2222,South Africa,Real GDP per capita,2011,US Dollar,11873.59
2223,South Africa,Real GDP per capita,2012,US Dollar,11968.15
2224,South Africa,Real GDP per capita,2013,US Dollar,12090.12
2225,South Africa,Real GDP per capita,2014,US Dollar,12139.09
2226,South Africa,Real GDP per capita,2015,US Dollar,12127.27
2227,South Africa,Real GDP per capita,2016,US Dollar,12038.15
2228,South Africa,Real GDP per capita,2017,US Dollar,12046.17
2265,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,1990,US Dollar,3458.85
2266,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,1995,US Dollar,3601.135
2267,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2000,US Dollar,4418.6320000000005
2268,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2001,US Dollar,4598.789000000001
2269,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2002,US Dollar,4828.727
2270,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2003,US Dollar,5081.871
2271,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2004,US Dollar,5433.141
2272,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2005,US Dollar,5831.986
2273,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2006,US Dollar,6317.978
2274,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2007,US Dollar,6920.257
2275,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2008,US Dollar,7311.406999999999
2276,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2009,US Dollar,7637.831
2277,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2010,US Dollar,8236.853000000001
2278,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2011,US Dollar,8755.265
2279,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2012,US Dollar,9195.731
2280,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2013,US Dollar,9663.985999999999
2281,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2014,US Dollar,10122.4
2282,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2015,US Dollar,10524.94
2283,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2016,US Dollar,10948.93
2284,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",Real GDP per capita,2017,US Dollar,11457.66
2302,OECD - Total,Real GDP per capita,1990,US Dollar,26223.72
2303,OECD - Total,Real GDP per capita,1995,US Dollar,28133.26
2304,OECD - Total,Real GDP per capita,2000,US Dollar,32124.31
2305,OECD - Total,Real GDP per capita,2001,US Dollar,32334.3
2306,OECD - Total,Real GDP per capita,2002,US Dollar,32646.95
2307,OECD - Total,Real GDP per capita,2003,US Dollar,33099.0
2308,OECD - Total,Real GDP per capita,2004,US Dollar,33959.02
2309,OECD - Total,Real GDP per capita,2005,US Dollar,34671.29
2310,OECD - Total,Real GDP per capita,2006,US Dollar,35495.51
2311,OECD - Total,Real GDP per capita,2007,US Dollar,36150.16
2312,OECD - Total,Real GDP per capita,2008,US Dollar,35971.3
2313,OECD - Total,Real GDP per capita,2009,US Dollar,34472.16
2314,OECD - Total,Real GDP per capita,2010,US Dollar,35261.47
2315,OECD - Total,Real GDP per capita,2011,US Dollar,35752.21
2316,OECD - Total,Real GDP per capita,2012,US Dollar,36004.26
2317,OECD - Total,Real GDP per capita,2013,US Dollar,36338.41
2318,OECD - Total,Real GDP per capita,2014,US Dollar,36929.59
2319,OECD - Total,Real GDP per capita,2015,US Dollar,37671.23
2320,OECD - Total,Real GDP per capita,2016,US Dollar,38135.57
2321,OECD - Total,Real GDP per capita,2017,US Dollar,38877.53
2357,OECD - Europe,Real GDP per capita,1990,US Dollar,24514.95
2358,OECD - Europe,Real GDP per capita,1995,US Dollar,25915.33
2359,OECD - Europe,Real GDP per capita,2000,US Dollar,29543.66
2360,OECD - Europe,Real GDP per capita,2001,US Dollar,29908.97
2361,OECD - Europe,Real GDP per capita,2002,US Dollar,30222.76
2362,OECD - Europe,Real GDP per capita,2003,US Dollar,30514.87
2363,OECD - Europe,Real GDP per capita,2004,US Dollar,31250.11
2364,OECD - Europe,Real GDP per capita,2005,US Dollar,31872.19
2365,OECD - Europe,Real GDP per capita,2006,US Dollar,32835.86
2366,OECD - Europe,Real GDP per capita,2007,US Dollar,33713.13
2367,OECD - Europe,Real GDP per capita,2008,US Dollar,33705.64
2368,OECD - Europe,Real GDP per capita,2009,US Dollar,32134.04
2369,OECD - Europe,Real GDP per capita,2010,US Dollar,32789.48
