True,Country,Variable,Year,Unit,Value
4897,Netherlands,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,0.8497537000000001
4898,Netherlands,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,0.891433
4899,Netherlands,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,0.7226284000000001
4900,Netherlands,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,0.5483524000000001
4901,Netherlands,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,0.6435655
4902,Netherlands,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,0.5517134
5194,New Zealand,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,2.644084
5195,New Zealand,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,3.314055
5196,New Zealand,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,16.00008
5197,New Zealand,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,17.65794
5198,New Zealand,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,16.88092
5199,New Zealand,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,17.13468
5200,New Zealand,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,11.52108
5201,New Zealand,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,10.706
5202,New Zealand,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,10.71003
5203,New Zealand,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,10.906889999999999
5204,New Zealand,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,9.812681
5205,New Zealand,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,9.82005
5206,New Zealand,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,6.578452
5490,Norway,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,3.186189
5491,Norway,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,2.782393
5492,Norway,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,2.785215
5493,Norway,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,2.738162
5494,Norway,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,2.59396
5495,Norway,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,2.4393700000000003
5496,Norway,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,2.15041
5497,Norway,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,2.030966
5498,Norway,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,1.8687770000000001
5499,Norway,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,1.791591
5500,Norway,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,1.9129310000000002
5501,Norway,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,2.684523
5502,Norway,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,2.3779220000000003
5503,Norway,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,2.698572
5504,Norway,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,2.6679
5505,Norway,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,2.582815
5506,Norway,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,2.630778
5507,Norway,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,2.572863
5508,Norway,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,2.4971229999999998
5802,Poland,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,0.08647002
5803,Poland,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,2.413159
5804,Poland,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,1.343684
5805,Poland,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,2.643365
5806,Poland,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,3.248558
5807,Poland,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,6.121794
5808,Poland,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,5.864929
5809,Poland,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,5.886241
5810,Poland,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,6.42347
5985,Portugal,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,3.1906849999999998
5986,Portugal,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,4.413524
5987,Portugal,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,4.401382
5988,Portugal,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,3.6641690000000002
5989,Portugal,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,3.541317
5990,Portugal,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,3.3293839999999997
5991,Portugal,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,3.871406
5992,Portugal,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,3.981032
5993,Portugal,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,3.411061
5994,Portugal,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,3.674664
5995,Portugal,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,2.203447
5996,Portugal,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,2.995055
5997,Portugal,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,3.142547
5998,Portugal,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,2.72002
5999,Portugal,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,3.475078
6000,Portugal,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,3.4407900000000002
6001,Portugal,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,3.8849110000000002
6002,Portugal,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,4.653067
6003,Portugal,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,3.717507
6304,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,1.9626439999999998
6305,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,1.334387
6306,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,1.867645
6307,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,2.689292
6308,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,1.623494
6309,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,2.744095
6310,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,1.033
6311,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,3.9488980000000002
6312,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,4.3009010000000005
6313,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,2.960512
6314,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,2.348695
6315,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,2.083428
6316,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,2.122679
6317,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,2.999767
6318,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,2.7326509999999997
6319,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,3.185409
6320,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,2.888051
6321,Slovak Republic,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,2.026105
6517,Spain,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,4.293067
6518,Spain,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,2.6200650000000003
6519,Spain,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,4.014068
6520,Spain,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,3.687376
6521,Spain,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,1.729657
6522,Spain,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,1.8810830000000003
6523,Spain,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,4.080164
6524,Spain,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,4.601694999999999
6525,Spain,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,4.280964
6526,Spain,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,5.261449
6527,Spain,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,5.290716000000001
6528,Spain,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,5.516568
6529,Spain,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,4.234999
6530,Spain,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,4.559437
6531,Spain,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,3.774954
6532,Spain,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,3.8785519999999996
6533,Spain,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,3.4964989999999996
6534,Spain,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,3.7675120000000004
6834,Sweden,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,3.223061
6835,Sweden,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,2.344451
6836,Sweden,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,1.365864
6837,Sweden,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,0.940601
6838,Sweden,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,0.9948957
6839,Sweden,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,1.518229
6840,Sweden,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,1.817957
6841,Sweden,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,2.208298
6842,Sweden,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,1.7522849999999999
6843,Sweden,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,1.392563
6844,Sweden,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,1.465172
6845,Sweden,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,1.848543
6846,Sweden,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,1.7622959999999999
6847,Sweden,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,1.943054
6848,Sweden,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,1.9374369999999999
6849,Sweden,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,2.083271
6850,Sweden,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,1.92267
6851,Sweden,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,1.478924
7142,Switzerland,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,2.312129
7143,Switzerland,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,0.1702994
7144,Switzerland,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,0.2668001
7145,Switzerland,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,0.21785660000000004
7146,Switzerland,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,0.16223959999999998
7147,Switzerland,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,0.3255077
7148,Switzerland,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,0.34432440000000003
7149,Switzerland,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,0.22615589999999997
7150,Switzerland,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,0.22067319999999999
7591,United Kingdom,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,1.416736
7592,United Kingdom,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,2.336048
7593,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,2.260204
7594,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,1.9113919999999998
7595,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,1.595292
7596,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,1.8297139999999998
7597,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,1.757668
7598,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,1.8393669999999998
7599,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,1.763338
7600,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,1.9113470000000001
7601,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,2.816553
7602,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,3.0185400000000002
7603,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,2.9919700000000002
7604,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,3.012206
7605,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,2.7978560000000003
7606,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,2.831051
7607,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,2.364933
7608,United Kingdom,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,2.2328099999999997
7902,United States,"Environmentally related government R&D budget, % total government R&D",1990,Percentage,0.6177391999999999
7903,United States,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,0.79807
7904,United States,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,0.6420096
7905,United States,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,0.6267406
7906,United States,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,0.5742969
7907,United States,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,0.493705
7908,United States,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,0.5241922
7909,United States,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,0.4882709
7910,United States,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,0.4569218
7911,United States,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,0.5197681
7912,United States,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,0.3795254
7913,United States,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,0.3439001
7914,United States,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,0.402116
7915,United States,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,0.4044906
7916,United States,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,0.3958616
7917,United States,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,0.4076177
7918,United States,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,0.4002677
7919,United States,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,0.3811062
7920,United States,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,0.3489958
8275,Chile,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,4.0266910000000005
8276,Chile,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,2.757003
8277,Chile,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,2.5365159999999998
8278,Chile,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,2.139894
8279,Chile,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,2.51514
8566,Estonia,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,5.089728
8567,Estonia,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,4.405697
8568,Estonia,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,4.55551
8569,Estonia,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,5.4234480000000005
8570,Estonia,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,5.795132
8571,Estonia,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,7.486731
8572,Estonia,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,5.447213
8573,Estonia,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,4.410323
8574,Estonia,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,10.45555
8575,Estonia,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,6.687264
8576,Estonia,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,3.6226339999999997
8577,Estonia,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,5.464825
8578,Estonia,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,6.052539
8579,Estonia,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,7.662845
8847,Israel,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,0.18855750000000002
8848,Israel,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,1.00651
8849,Israel,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,1.047441
8850,Israel,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,1.034842
8851,Israel,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,0.8462225
8852,Israel,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,0.9427299000000001
8853,Israel,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,1.053088
8854,Israel,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,0.9681519000000001
8855,Israel,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,1.082308
8856,Israel,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,0.9211218000000001
8857,Israel,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,0.8722058000000001
8858,Israel,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,0.8703139999999999
8859,Israel,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,0.8960238000000001
8860,Israel,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,0.8250892
8861,Israel,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,0.8187476
8862,Israel,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,0.7965901999999999
8863,Israel,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,0.8003892
9030,Russia,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,1.6670669999999999
9031,Russia,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,1.878716
9032,Russia,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,1.605168
9033,Russia,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,0.1550037
9034,Russia,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,0.15569170000000002
9035,Russia,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,0.1352181
9098,Slovenia,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,1.490233
9099,Slovenia,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,2.4932950000000003
9100,Slovenia,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,1.602735
9101,Slovenia,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,1.9922220000000002
9102,Slovenia,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,1.2199280000000001
9103,Slovenia,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,3.13484
9104,Slovenia,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,1.563283
9105,Slovenia,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,1.364174
9106,Slovenia,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,3.509727
9107,Slovenia,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,2.268974
9108,Slovenia,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,3.268723
9109,Slovenia,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,3.356467
9110,Slovenia,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,2.980738
9111,Slovenia,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,3.103055
9112,Slovenia,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,3.2956300000000005
9113,Slovenia,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,6.206067
9748,Turkey,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,1.9563080000000002
9749,Turkey,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,1.450442
9750,Turkey,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,1.490004
9751,Turkey,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,2.030176
9752,Turkey,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,1.781139
9753,Turkey,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,0.9241103999999999
9754,Turkey,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,1.108761
9755,Turkey,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,2.467245
10144,Argentina,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,4.208162000000001
10145,Argentina,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,3.816914
10146,Argentina,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,3.5709690000000003
10147,Argentina,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,3.456607
10148,Argentina,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,3.227745
10149,Argentina,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,3.0217970000000003
10150,Argentina,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,2.949779
10151,Argentina,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,2.524979
10152,Argentina,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,2.969568
10153,Argentina,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,3.179479
10154,Argentina,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,4.352536
10155,Argentina,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,5.51905
10156,Argentina,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,4.255941
11694,Romania,"Environmentally related government R&D budget, % total government R&D",1995,Percentage,2.226938
11695,Romania,"Environmentally related government R&D budget, % total government R&D",2000,Percentage,3.6278589999999995
11696,Romania,"Environmentally related government R&D budget, % total government R&D",2001,Percentage,3.663135
11697,Romania,"Environmentally related government R&D budget, % total government R&D",2002,Percentage,3.24646
11698,Romania,"Environmentally related government R&D budget, % total government R&D",2003,Percentage,2.027812
11699,Romania,"Environmentally related government R&D budget, % total government R&D",2004,Percentage,2.1434159999999998
11700,Romania,"Environmentally related government R&D budget, % total government R&D",2005,Percentage,2.092168
11701,Romania,"Environmentally related government R&D budget, % total government R&D",2006,Percentage,4.834338
11702,Romania,"Environmentally related government R&D budget, % total government R&D",2007,Percentage,1.933079
11703,Romania,"Environmentally related government R&D budget, % total government R&D",2008,Percentage,3.8139160000000003
11704,Romania,"Environmentally related government R&D budget, % total government R&D",2009,Percentage,7.917851
11705,Romania,"Environmentally related government R&D budget, % total government R&D",2010,Percentage,9.012053
11706,Romania,"Environmentally related government R&D budget, % total government R&D",2011,Percentage,8.843828
11707,Romania,"Environmentally related government R&D budget, % total government R&D",2012,Percentage,8.333311
11708,Romania,"Environmentally related government R&D budget, % total government R&D",2013,Percentage,7.395589999999999
11709,Romania,"Environmentally related government R&D budget, % total government R&D",2014,Percentage,6.126987000000001
11710,Romania,"Environmentally related government R&D budget, % total government R&D",2015,Percentage,4.917997
11711,Romania,"Environmentally related government R&D budget, % total government R&D",2016,Percentage,5.357238
