"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2008","2008","PC","Percentage","0","Units",,,1583.9733886719,,
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2000","2000","PC","Percentage","0","Units",,,1.68845,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2001","2001","PC","Percentage","0","Units",,,1.52417,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2002","2002","PC","Percentage","0","Units",,,1.51589,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2003","2003","PC","Percentage","0","Units",,,1.50524,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2004","2004","PC","Percentage","0","Units",,,1.35909,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2005","2005","PC","Percentage","0","Units",,,1.47824,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2006","2006","PC","Percentage","0","Units",,,1.29555,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2007","2007","PC","Percentage","0","Units",,,1.29164,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2008","2008","PC","Percentage","0","Units",,,1.35285,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2009","2009","PC","Percentage","0","Units",,,2.33604,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2010","2010","PC","Percentage","0","Units",,,1.62808,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2011","2011","PC","Percentage","0","Units",,,2.18494,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2012","2012","PC","Percentage","0","Units",,,1.53903,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2013","2013","PC","Percentage","0","Units",,,1.21772,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2014","2014","PC","Percentage","0","Units",,,0.99591,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2015","2015","PC","Percentage","0","Units",,,1.04503,"E","Estimated value"
"LVA","Latvia","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2016","2016","PC","Percentage","0","Units",,,1.3277,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","1990","1990","PC","Percentage","0","Units",,,12.91547,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","1995","1995","PC","Percentage","0","Units",,,13.17188,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2000","2000","PC","Percentage","0","Units",,,13.65014,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2001","2001","PC","Percentage","0","Units",,,13.68063,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2002","2002","PC","Percentage","0","Units",,,13.51254,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2003","2003","PC","Percentage","0","Units",,,13.19811,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2004","2004","PC","Percentage","0","Units",,,13.24018,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2005","2005","PC","Percentage","0","Units",,,13.54425,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2006","2006","PC","Percentage","0","Units",,,13.53447,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2007","2007","PC","Percentage","0","Units",,,13.39748,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2008","2008","PC","Percentage","0","Units",,,13.40047,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2009","2009","PC","Percentage","0","Units",,,13.07274,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2010","2010","PC","Percentage","0","Units",,,13.04961,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2011","2011","PC","Percentage","0","Units",,,13.02449,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2012","2012","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2013","2013","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2014","2014","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2015","2015","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2016","2016","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","1990","1990","PC","Percentage","0","Units",,,9.21531,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","1995","1995","PC","Percentage","0","Units",,,9.42938,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2000","2000","PC","Percentage","0","Units",,,9.41833,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2001","2001","PC","Percentage","0","Units",,,9.43281,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2002","2002","PC","Percentage","0","Units",,,9.46161,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2003","2003","PC","Percentage","0","Units",,,9.50331,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2004","2004","PC","Percentage","0","Units",,,9.47059,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2005","2005","PC","Percentage","0","Units",,,9.44544,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2006","2006","PC","Percentage","0","Units",,,9.47444,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2007","2007","PC","Percentage","0","Units",,,9.51061,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2008","2008","PC","Percentage","0","Units",,,9.54806,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2009","2009","PC","Percentage","0","Units",,,9.55117,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2010","2010","PC","Percentage","0","Units",,,9.60274,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2011","2011","PC","Percentage","0","Units",,,9.61431,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2012","2012","PC","Percentage","0","Units",,,9.62867,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2013","2013","PC","Percentage","0","Units",,,9.62867,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2014","2014","PC","Percentage","0","Units",,,9.62867,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2015","2015","PC","Percentage","0","Units",,,9.62867,"E","Estimated value"
"OECDAM","OECD America","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2016","2016","PC","Percentage","0","Units",,,9.62867,"E","Estimated value"
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2001","2001","M3CAP","Cubic metres per capita","0","Units",,,268.9329,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2002","2002","M3CAP","Cubic metres per capita","0","Units",,,276.7512,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2003","2003","M3CAP","Cubic metres per capita","0","Units",,,284.4716,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2004","2004","M3CAP","Cubic metres per capita","0","Units",,,292.1157,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,299.6993,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2006","2006","M3CAP","Cubic metres per capita","0","Units",,,307.2814,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2007","2007","M3CAP","Cubic metres per capita","0","Units",,,326.0016,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,344.4416,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,362.578,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,380.5966,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,398.1142,,
"BRA","Brazil","WATER_FWCAP","Total freshwater abstraction per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,415.335,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2001","2001","M3CAP","Cubic metres per capita","0","Units",,,429.5792,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2002","2002","M3CAP","Cubic metres per capita","0","Units",,,421.7314,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2003","2003","M3CAP","Cubic metres per capita","0","Units",,,406.0263,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2004","2004","M3CAP","Cubic metres per capita","0","Units",,,420.8956,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,424.5536,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2006","2006","M3CAP","Cubic metres per capita","0","Units",,,434.2582,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2007","2007","M3CAP","Cubic metres per capita","0","Units",,,433.3481,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,437.4541,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,438.8825,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,438.9688,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,442.6682,,
"CHN","China (People's Republic of)","WATER_FWCAP","Total freshwater abstraction per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,442.5979,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2000","2000","M3CAP","Cubic metres per capita","0","Units",,,119.6919,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2001","2001","M3CAP","Cubic metres per capita","0","Units",,,109.2138,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2002","2002","M3CAP","Cubic metres per capita","0","Units",,,109.8396,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2003","2003","M3CAP","Cubic metres per capita","0","Units",,,110.3317,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2004","2004","M3CAP","Cubic metres per capita","0","Units",,,100.7962,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,110.9387,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2006","2006","M3CAP","Cubic metres per capita","0","Units",,,98.39913,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2007","2007","M3CAP","Cubic metres per capita","0","Units",,,99.29416,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,105.2751,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,184.0359,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,129.864,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,176.4766,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,125.878,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,100.847,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,83.48589,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,88.63516,,
"LVA","Latvia","WATER_FWCAP","Total freshwater abstraction per capita","2016","2016","M3CAP","Cubic metres per capita","0","Units",,,113.8749,,
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","1990","1990","M3CAP","Cubic metres per capita","0","Units",,,1572.389,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","1995","1995","M3CAP","Cubic metres per capita","0","Units",,,1508.967,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2000","2000","M3CAP","Cubic metres per capita","0","Units",,,1433.779,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2001","2001","M3CAP","Cubic metres per capita","0","Units",,,1414.161,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2002","2002","M3CAP","Cubic metres per capita","0","Units",,,1408.65,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2003","2003","M3CAP","Cubic metres per capita","0","Units",,,1399.49,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2004","2004","M3CAP","Cubic metres per capita","0","Units",,,1387.272,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,1375.364,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2006","2006","M3CAP","Cubic metres per capita","0","Units",,,1364.922,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2007","2007","M3CAP","Cubic metres per capita","0","Units",,,1355.899,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,1336.265,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,1318.286,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,1308.66,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,1300.79,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,1293.706,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,1282.47,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,1278.008,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,1268.328,"E","Estimated value"
"OECDAM","OECD America","WATER_FWCAP","Total freshwater abstraction per capita","2016","2016","M3CAP","Cubic metres per capita","0","Units",,,1259.14,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","1990","1990","PC","Percentage","0","Units",,,9.99348,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","1995","1995","PC","Percentage","0","Units",,,10.4403,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2000","2000","PC","Percentage","0","Units",,,9.76224,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2001","2001","PC","Percentage","0","Units",,,9.35078,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2002","2002","PC","Percentage","0","Units",,,9.30999,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2003","2003","PC","Percentage","0","Units",,,9.21394,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2004","2004","PC","Percentage","0","Units",,,9.45015,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2005","2005","PC","Percentage","0","Units",,,9.43711,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2006","2006","PC","Percentage","0","Units",,,9.15135,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2007","2007","PC","Percentage","0","Units",,,9.15823,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2008","2008","PC","Percentage","0","Units",,,9.53904,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2009","2009","PC","Percentage","0","Units",,,10.09114,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2010","2010","PC","Percentage","0","Units",,,10.22639,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2011","2011","PC","Percentage","0","Units",,,10.13082,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2012","2012","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2013","2013","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2014","2014","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2015","2015","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2016","2016","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","1990","1990","PC","Percentage","0","Units",,,10.21875,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","1995","1995","PC","Percentage","0","Units",,,10.42161,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2000","2000","PC","Percentage","0","Units",,,10.80001,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2001","2001","PC","Percentage","0","Units",,,10.82414,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2002","2002","PC","Percentage","0","Units",,,10.69115,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2003","2003","PC","Percentage","0","Units",,,10.44237,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2004","2004","PC","Percentage","0","Units",,,10.47565,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2005","2005","PC","Percentage","0","Units",,,10.71624,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2006","2006","PC","Percentage","0","Units",,,10.70849,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2007","2007","PC","Percentage","0","Units",,,10.60011,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2008","2008","PC","Percentage","0","Units",,,10.60247,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2009","2009","PC","Percentage","0","Units",,,10.34318,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2010","2010","PC","Percentage","0","Units",,,10.32488,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2011","2011","PC","Percentage","0","Units",,,10.305,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2012","2012","PC","Percentage","0","Units",,,10.31318,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2013","2013","PC","Percentage","0","Units",,,10.31318,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2014","2014","PC","Percentage","0","Units",,,10.31318,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2015","2015","PC","Percentage","0","Units",,,10.31318,"E","Estimated value"
"OECDE","OECD - Europe","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2016","2016","PC","Percentage","0","Units",,,10.31318,"E","Estimated value"
"LVA","Latvia","WLIFE_MA","Threatened mammal species, % total known species","2015","2015","PC","Percentage","0","Units",,,8.065,,
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2004","2004","PC","Percentage","0","Units",,,21.82537,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2005","2005","PC","Percentage","0","Units",,,15.74486,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2006","2006","PC","Percentage","0","Units",,,13.85539,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2007","2007","PC","Percentage","0","Units",,,15.10644,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2008","2008","PC","Percentage","0","Units",,,15.14575,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2009","2009","PC","Percentage","0","Units",,,16.0577,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2010","2010","PC","Percentage","0","Units",,,4.93513,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2011","2011","PC","Percentage","0","Units",,,4.07509,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2012","2012","PC","Percentage","0","Units",,,4.45222,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2013","2013","PC","Percentage","0","Units",,,2.95008,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2014","2014","PC","Percentage","0","Units",,,2.58733,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2015","2015","PC","Percentage","0","Units",,,2.73303,"E","Estimated value"
"LTU","Lithuania","WATER_FW_TIRR","Water stress, total freshwater abstraction as % total internal renewable resources","2016","2016","PC","Percentage","0","Units",,,2.26447,"E","Estimated value"
"CRI","Costa Rica","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2008","2008","PC","Percentage","0","Units",,,0.34324,"E","Estimated value"
"CRI","Costa Rica","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2009","2009","PC","Percentage","0","Units",,,0.43424,"E","Estimated value"
"CRI","Costa Rica","WATER_FW_TR","Water stress, total freshwater abstraction as % total available renewable resources","2010","2010","PC","Percentage","0","Units",,,0.76178,"E","Estimated value"
